"review_id","date","rating","app_version","title","text","critical_review"
"7236585319",2021-04-18,2,"13.73.3","Mandatory, horrible to use","You almost have to use this app to use the bike share system but it gets more difficult to use with every update. Lyft hijacked the app and now tries to steer you to all sorts of bikes which clutters the map. An annoying pop up reminds you to park at a station with every click even as most of the bikes it shows are NOT in the station system. When you’re running out of time on your 30 minute ride and desperate to find a docking site you have to click thru the pop up and pick through a multitude of too-similar icons and then figure out how to orient the map.",1
"7259185836",2021-04-24,1,"13.74.3","Borderline Scam to Trick Tourist","The $8 all-day pass is not really a pass to ride all day for only $8. You get charged extra after riding for just 30 minutes. We rode for about 3.5 hours and were charged $30 on top of the $8 “all-day pass”. Good marketing to swindle tourist that are in a hurry and not looking to read the fine print.",1
"7274164749",2021-04-28,1,"13.75.3","Can’t Use on iPhone 12","I have been a long time user of CaBi and had no issues with the app.... until I moved to an iPhone 12. The main problem is that the app design is such that you cannot use the drop down menu in the upper right corner because it is behind the iPhone clock. And the options at the bottom of the page do not offer any options for using the app. So... I had to delete.... and now can’t use it with my account to search for bikes or check anything.",1
"7321322043",2021-05-10,1,"13.76.3","Horrible Experience","Less than 25% of the electric bikes work or will not release from the dock even when the app shows them as available at the docking station. The bikes do not always dock back at the station causing you to pay an additional fee. Almost every single one of the red manual bikes is broken in some capacity making them difficult and miserable to ride unless you are going downhill.",1
"7392782352",2021-05-26,2,"13.79.3","If I wanted politics, I’d open Politico","Why did this app just ask me for my pronouns??? Also, the maps are far too cluttered with random Lyft crap and the app is a bit bloated. Not sure why we need 250mb of code to pull bike locations from some database.",1
"7410280266",2021-05-31,1,"13.79.3","Oops! Something went wrong....","I think it's fair to say this app is a complete failure if you can't even scan in a single bike to unlock.",1
"7429994333",2021-06-05,1,"13.80.3","Didn’t work","Said it was unable to scan the bike (literally its one job)",1
"7450287489",2021-06-10,2,"13.81.3","Decent but horrible customer support","Things are fine unless you need to actually get in contact with someone. Have had several seemingly easy to fix issues and it’s nearly impossible to get responses. Just a warning that Bike Angel points occasionally won’t be applied to rides and CaBi will refuse to add them. E-Bikes’ pedal assist won’t work and they’ll refuse to refund the surcharge. You’re really on your own with this service.",1
"7483771012",2021-06-19,1,"13.82.3","Very frustrating and disappointing customer service","The customer services have significantly degraded since Lyft bought the company. Be careful - they may charge you a lot more than the price you see in the app and refuse to refund you. No person to speak with directly or help to escalate a case. Extremely frustrating and disappointing.",1
"7696132042",2021-08-15,1,"13.90.3","None of the Bikes work","I’m currently on bike #18. Not a SINGLE ONE has unlocked yet. I scan it and then it says “Unable to unlock bike, try a different one.” Or “bike unavailable.” This is either a technical problem with the app thinking all bikes are inoperable, or they do a terrible job maintaining their fleet.",1
"7810742351",2021-09-15,1,"13.95.3","internal service error","If you used an old iPhone, such as 8, I may not able to login in",1
"7822961267",2021-09-19,1,"13.95.3","It’s a S C A M","They will overcharge you and claim you did not dock the bike correctly. I got overcharged 188.00. I’ve did some research and many other people have the same problem.",1
"7851380159",2021-09-27,1,"13.96.3","Ride didn’t end correctly","This was my second time using this service. I mainly go for a 10 min ride down the street and back. When I returned the bike and the station showed it’s locked I left. The App didn’t send any notifications if it was completed ongoing. So I figured it’s done. Then I received a text message from Lyft telling that the ride still going on and I’m being charged!!!!! There was no place to follow this up. Ride wasn’t listed in my App. I reported the issue. Now, a day after, in charred $102 for a $2 ride!!!!!! This is ridiculous .",1
"7870400101",2021-10-02,5,"13.97.3","Great app","Easy to use app, especially if you have a yearly membership. I love that I can on demand see where bikes and docks are available, and ebikes that might not be at the stations.",0
"7922262032",2021-10-16,1,"13.99.3","Doesn’t work","Tried to rent a bike. Scanned the QR code like it told me. Then, it got stuck on an endless loading screen circa 2008 Mac computer. Tried to rent using kiosk, and it didn’t accept my credit card. Best to buy your own bike.",1
"7925007706",2021-10-17,2,"13.99.3","Meh","The bikes are ok, the stalls are full to the brim so you cant even lock up the bikes. Also the kiosks to take the bikes out of are warn out so you cant even check out half of the bikes in a stall.",1
"7943251266",2021-10-22,5,"14.0.3","The Best","This was the easiest way to get around, you can get anywhere. Cheep and great bikes.",0
"7979344327",2021-11-01,2,"14.2.3","Capacity issues that have only gotten worse","If you’re considering getting a Capital Bikeshare membership at the moment, please keep in mind that there are some stations that are NEVER stocked with normal bikes. I live in the Adams Morgan area, I got the subscription because I have 3 stations within a 5 min walk, and they are regularly completely out of working bikes. I have also run into a situation (going to Georgetown during the day) where all of the stations are FULL within a mile radius, and I have to park way out of my way to get where I’m going. It makes me feel like I can’t rely on the bikeshare at all. When they’re available, I appreciate the convenience of Capital bikeshare, but you all need to increase capacity (or figure out how to cycle bikes in and out of their stations better). Otherwise I’ll probably cancel and use my own bike.",1
"8271269739",2022-01-22,1,"14.13.3","Useless","While you’re using the app, it tells you that you can’t use the app unless you download the app… while you’re literally in the downloaded app…. Like a continuous loop. A useless waste.",1
"8358930980",2022-02-15,3,"14.17.3","The logo is sus","The app works as expected but I had to explain what it was multiple times because people thought it was something to do with male reproductive parts",0
"8488051785",2022-03-23,1,"14.22.3","Can’t even create an account","Doesn’t let me get past account because it says my number is being used by someone else",1
"8495687312",2022-03-25,4,"14.22.3","Great service, butt…","Love the service and how easy it was to sign up for. Its a super cheap option to get around town with. Used the bikes in DC. they made my bottom incredibly sore. Wish the seats were more comfortable",0
"8559847941",2022-04-12,5,"14.25.3","Loved my time with CaBi!","Great bike share experience. I think CaBi does a good job of working to address the complex needs of the DMV area super well. Would recommend to anyone who likes a good bike ride but can’t commit to a bike.",0
"8681072332",2022-05-17,1,"14.30.3","Why Can’t This City Run a Proper Bikeshare?","There are never any ebikes, and in the rare instance when you find one at a docking station, they’re broken and out of service. Today seemed like a lucky day—FOUR ebikes instead of the usual zero. All four were broken and out of service. One was still listed on the app, for some reason, despite being out of service. Probably just to get your hopes up for nothing, which is what Capital Bike Share does best! What is the point of a bikeshare system with no working ebikes? You can’t even claim that you’re limited by the number of docking slots available, because ebikes don’t need to be returned to a docking station! They can be locked anywhere. And yet working ebikes are nowhere to be found.",1
"8691836244",2022-05-20,1,"14.30.3","Unreliable app","I used the app for the first time today. I thought I needed to dock the bike every 45 minutes so as not to incur additional charges on the day pass. I was able to unlock a bike the first and second time. However, the app stopped working. Each time I scanned the barcode on a bike, it would indicate it was unlocking but after about a minute I got a message that the bike was either waiting for repair or was unavailable and to scan another bike. After trying all 5 bikes at one docking station, I walked to another station about 10 minutes away and tried all 14 bikes. Each time a message came up that the bike was unavailable. I was stuck without a bike to ride the 8 miles home.",1
"8726753070",2022-05-31,1,"14.31.3","What the heck","This is my first time using this service and atp I don’t ever want to use Lyft again. First time renting a bike goes smooth. Rent it at 6 give it back at 11 at union station. Bike does not dock when I try to put it back. Immediately try to tell the app but of course not working. Almost miss my train messing with the app. I contact customer service and they tell me since the see it’s my first time using they will cancel the ride and waive the extra mileage fees. Nope bold face lie. My app proceeded to charge me .15 a mi to go from union station to Rockville and from Rockville to Baltimore and from Baltimore to Sparrows point…. The next day. I was charged for 24 hours on a bike I rode for 6. I am beyond livid because why does it take 3 separate interactions for absolutely nothing to get done. Delete my account.",1
"8796309629",2022-06-21,1,"14.34.3","Scam","The app works fine, but the organization steels your money… any time you park the bike it costs 25 dollars. If you buy the day pass it doesn’t work after your first trip. I took a less than two mile ride and it cost me almost $100!!! Very unhappy right now.",1
"8833368984",2022-07-02,2,"14.36.3","Before you ride","Obviously these bikes need maintenance occasionally and will not be in perfect condition. But after riding 5 miles to work and not finding an available dock I got charged $25. I ride a bike daily so now I will just buy my own bike to avoid this problem and stop using the bike share. I also found this style bike is not for me as they don’t have a straight truss bar from seat to handle bar. But it gets the job done.",1
"8846602572",2022-07-06,5,"14.37.3","We need more bike shares","Especially in our city bike shares is way convenient in Washington DC mid city and upper plateau areas. There ought to be more than one corporate bike share with docks and corral locking because it’s economical and essential.",0
"8853926398",2022-07-08,1,"14.37.3","Good idea, poor customer experience.","The locking station was broken. I had to call get it fixed i only rode for 30 minutes qnd got charged for 50. Good idea, poor customer experience.",1
"8986409072",2022-08-16,1,"14.43.3","A pain to use","App is buggy, bikes are hard to unlock, uninstalling the app",1
"9007258973",2022-08-22,2,"14.44.3","Occasionally buggy and lack of clear info","The app looks reasonably slick but if you’re a new user it can be daunting if it’s your first time. In my case, a bike was rented but it wasn’t shown in the app when you approaching a 45 minute time limit while on a day pass and you’ll start to accrue extra charges. Info isn’t clear in the app. App does a good job with map info showing you wracks and bikes available. System itself is wonky. As said before, dearth of new user help info. Racks can be troublesome. Some bikes may not be available. Oddly enough can’t use Lyft car request while having a bike out.",1
"9052111883",2022-09-04,1,"14.45.3","Wouldn’t ever work!","I downloaded this app a few years ago and it worked great. I was in the DC area again and made sure my payment method was updated and everything was set. But every single time I tried to rent a bike it would tell me, “You cannot take a ride at this time.” Extremely frustrating to search for and walk to the bike stations only to not have it work.",1
"9153663772",2022-10-05,5,"14.50.3","Really love this service","I have had a Bikeshare subscription annually for a few years now. For me it’s an incredibly good investment for getting around in downtown DC and Alexandria. I like the fact that you can rate the rides and leave comments on the bikes. although I have run into a few skanky bikes over the years, they continue to improve, coming out with better models. And now they have the E bikes which, if you can find one and if you’re in a hurry are really good for longer rides. And economic too. I recommend the annual subscription if you ride on a regular basis. Honestly, I rarely take my car into the city any more thanks to a combination of bus, Metro and Bikeshare.",0
"9197634021",2022-10-18,1,"14.52.3","Scam !!!","These mother f charge me $500 for a missing bike someone took from me and when they were returned they refused to give me my money back ! Not only that they made me go to the police to try and file a report but the police said I couldn’t because I didn’t own the bikes In short they got their bikes back the wasted my time and stole $500 from me !",1
"9282940828",2022-11-12,1,"14.55.3","Glitches","The app is constantly glitching and tech support just tells you to delete and redownload it. The number of times I’ve been late to things because none of the bikes would unlock… It’s a good idea but they really to work on their app.",1
"9307063843",2022-11-19,1,"14.56.3","$275 in extra charges!!!","I rarely if ever provide negative ratings, but in this case, I felt compelled to warn others. My wife, daughter, and I rented 3 bikes during our trip to DC in October 2022. Most of our rides went as expected and it was a convenient way to explore the area. However, on our last trip, my daughter got notification through the app that her bike was overdue, even though she had returned her bike to the same rack as our other 2 bikes. We returned to that same rack later (~2 hours) and found it still there and the GPS tracking via the app indicated the same thing. We could neither remove nor re-rack the bike so we left it and later called Lyft (owner of Capital Bikeshare). They initially ‘only’ charged us $13.05 (the other 2 bikes were $2.30 for the same exact ride). We didn’t think it worth fighting at the time so we dropped it. However, 2 days later we were charged an additional $25 for late fees, so we called again, explained our situation including an email with pictures of the bike in the rack (which they seemed to understand), but later they emailed that their only resolution was to extend the return date of the bike by 3 additional days (even though we had already returned home). Lastly, they charged $250 for the ‘lost’ bike after 7 days, and by the time we noticed the charges, Lyft had conveniently moved to an automated response system (ie no live phone support). I’m very frustrated as we are responsible customers who returned the bike, but we’ve since heard that their bike rack system is buggy and we’re now being charged for their poor mechanical/electrical rack design!",1
"9503084806",2023-01-13,2,"14.64.3","Needs to be improved, crashes a lot","The bike share portion of the app works fine. The public transit portion of the app is trash because it constantly resets to the bike share portion and crashes when you try to look up bus or train times. needs work but could be a great app",1
"9725946495",2023-03-18,1,"14.73.3","Awful","Why would they need my location? Yeah tons of red flags there.",1
"9790159915",2023-04-05,1,"15.0.3","DONT RENT, SCAM, HAVENT FIXED ISSUES W/BIKE OR DOCKS","I would not recommend this service at all. As a tourist, I used this service without reading the reviews as it seemed simple to use. Ohio have similar scooter and bike rentals and I have never had a problem. However, with capital Bikeshare I had the WORST experience. I rented a bike to ride from my Georgetown hotel to the national African American History museum which was a 11min ride. I docked the bike at 15th and constitution avenue, directly in front and across the street from the museum. The steps to dock the bike was clear and I saw a green light, heard a click, and assured the bike did not come out of its docking location. I even gave it a harder shove into the docking station and it still did not come out (as another person standing near me stated make sure it’s docked). However, Even with all these clear steps, I was still charged a lost/stolen bike fee of $250 plus $25 for the day. I contacted customer service and after trying to find the bike number. the bike was still out on a ride, but I wasn’t the one riding the bike. The customer service agent said they wouldn’t charge me any other fees until the bike is returned and would refund me the money once returned. It is now Wednesday 4/5/23 and the bike has not been returned. I left DC on Sunday and am still being charged fees for this bike. I wish I would’ve read the reviews before renting, as this appear to be a repeated issue. I SUGGEST NOT EVER RENTING FROM THEM. They don’t hav trackers on the bikes and it’s a horrible inconvenience to tourist. FYI: you will not be refunded any fees. Even if you provide proof and you know for sure the bike was docked properly.",1
"9794202637",2023-04-06,1,"15.0.3","App no good","Tried two times and family of four kept walking after sending 10 bucks, useless unfriendly app.",1
"9986317938",2023-05-31,1,"15.8.3","Awful; Not Written By Anyone Who Actually Uses the System","It’s barely useful for actually navigating the city. 1. Stations often just don’t even appear on the map until you tap, zoom, and wait a bit. 2. They removed the ability to have favorite stations which would allow you to easily see whether your common destination stations still have docks available. 3. It zooms you back to your current location all the time, making it even more impossible to keep track of whether your destination has docks or you have to divert. Come on guys. Let someone who uses the system build this and make something useful for riders. It’s not hard.",1
"10027485291",2023-06-12,2,"15.10.3","Bad service support to improve their product","I was excited when finding this opportunity to bike around and park it during my DC trip. I appreciate the innovation to bring people convenience and a different travel experience. However new business always has opportunity /unknowns to improve in the process. One problem we discovered was that the destination had no available station for us to park the bike. We couldn’t tour the place as they suggested on the website. When I contacted the support through chat. I was directed to a place nearby however there was only one station and I rented two bikes as a group. Not to mention that station was broken. The first service person provided $5 discount to one bike but not the other in the same group ( rented by same account in same app). When I asked multiple times, no one responded. Till I called, they said we are so sorry for your experience but nothing we can do. It is so ironic that they admitted it was a bad experience but won’t do anything.",1
"10032952443",2023-06-14,1,"15.10.3","Junk bikes, few e-bikes, expensive","Cost $13 for 45 min ride. Explain how I could hire an entire car and driver (Uber) for close to same cost. E-bike listed as available in app but unavailable at station. Very few e-bikes in the system. Bikes weigh as much as cars and are rather unpleasant to ride. You also take your life in your hands amongst out of control car traffic, with no helmet to boot. This service has been a disappointment since day one years and years ago.",1
"10105161150",2023-07-04,1,"15.12.3","Beware- Terrible customer service","Good luck if you have problems understanding their service. They will crucify you and charge you through the nose.",1
"10154926457",2023-07-18,1,"15.15.3","Everything Is Broken","Tried to get three rides today. Each time experienced some issues and had to call the customer service. First time, the station not release the bike but still charged me. Second time, could not return the bike to the dock. Though I parked to a public parking ramp and it’s allowed in the area, I still got charged for the $25 parking fee. Third time, could not dock the bike back to the station again. I called right away. They asked me to park at another station, which is not working either. Guess what, I had to pay the fee again! What a scam company! Now I understand why the bikes are everywhere but people just grab the scooter and other e-bikes even this being much cheaper.",1
"10390177721",2023-09-20,1,"15.24.3","Awful","What is the point of requiring a user to return a bike to a docking station that is farther away than the bike ride you used it for? Please go use any normal bike/ scooter sharing service and doesn’t have rude customer service.",1
"10446762277",2023-10-06,2,"15.26.3","On the Decline","This service is getting worse by the month. Between lag times on the app to show station, e-bikes consistently refusing to unlock despite reading available, and docking stations staying broken for weeks at a time - it’s becoming increasingly more of a headache than a convenience.",1
"10526046917",2023-10-28,1,"15.29.3","App just doesn’t work","I have tried using this app twice now and it never works. I have scanned multiple bikes and all says error. Ended up having to use the kiosk both times.",1
"10528999796",2023-10-29,1,"15.29.3","Don’t use during a popular event","Customer support was no help in addressing issues with returning a bike. Tried 4 locations and all filled by the time I got there, showed availability when there was none, or were blocked off and it wasn’t reflected in the app. Dozens of other people in the same situation. Customer service was useless and provided no other options for returning the bike. Insisted that the bike had to be docked. Even when one station that showed 9 open docks but it was blocked off, they provided no alternatives. Don’t use if there’s any type of event. It will not save you any time.",1
"10599203251",2023-11-18,5,"15.32.3","How the Capital Bikeshare App Makes Biking Around the City a Breeze","⭐⭐⭐⭐⭐ I love this app! It makes biking around the city so easy and convenient. I can find a bike near me, unlock it with a QR code, and ride to my destination in minutes. The app shows me real-time bike and dock availability, so I never have to worry about finding a place to park. It also sends me push notifications to confirm that I’ve successfully docked my bike and ended my ride. Plus, I can rate my ride and provide feedback to help improve the service. The app also works with Lyft, so I can use my Lyft account to pay for a single trip or a membership. I can also switch between bikes and rideshare options within the app, depending on my needs. The app is very user-friendly and intuitive, and I love the design and interface. The Capital Bikeshare app is the perfect co-pilot for getting around the city. Whether I need a bike for commuting, sightseeing, or just having fun, this app has me covered. I highly recommend it to anyone who loves biking or wants to try it out. It’s a great way to explore the city, save money, and stay healthy. Thank you, Capital Bikeshare, for making this app!",0
"10912455534",2024-02-07,1,"15.44.3","Bad App for a Mismanaged Service","Inaccurate information on open docks at stations, obscuring access to customer support, reporting options that go into a void, etc. Lyft has driven CaBi and CitiBike into the ground with impunity.",1
"11100317802",2024-03-29,5,"15.51.3","Day Pass made for an amazing day!","We got the day pass our 4th day in DC. So easy! Unlimited rides all day. We rode to Georgetown and then parked the bikes and walked around. Got a new set of bikes and rode the bike path along the Potomac River. Parked the bikes. Had lunch. Got 2 more bikes and rode by the Lincoln and Jefferson memorials and back over toward the National mall. All the rides were included in the $8 price (for each) and there are bike stations and bike paths all over! Really fun day!",0
"11167581822",2024-04-16,1,"15.54.3","Broken Docking Station","The docking station where I left my bike when I was finished riding was broken and I was charged $49 instead of $4-$6 like everyone else I was with.",1
"11270610063",2024-05-15,1,"15.58.3","Terrible","I came to DC, saw these bikes parked outside a walmart and tried using one after downloading the app. I unlocked the bike through the app, but it did not get unlocked at the station and remained stuck. I contacted the customer support, he said he was sorry the station didn’t work. I should try another one. I tried again with another bike, once again it remained stuck. I told the customer service again. He said he was sorry and i should contact customer service again for refund of the charged amount. 24 hours later, i was charged 50 dollars (25 each for both the failed rides, it treated as if i rode the bike for 24 hours). I contacted the customer support twice again and they both said they will contact me with the right team. It’s been more that 2 days and no one contacted me. They don’t care for their customers. They don’t care if their bikes don’t work. Terrible. Would not recommend to anyone. Better take local transport, it’s much cheaper and efficient and you wont have to waste your precious time , energy and money.",1
"11290785079",2024-05-21,2,"15.59.3","Public transit no longer works","Sine an update a month or 2 ago the public transit on the app is no longer an option",1
"11303245762",2024-05-24,1,"15.59.3","Terrible app","I have never used a worse one. The most terrible app in history 🙂‍↔️",1
"11345676828",2024-06-05,1,"15.61.3","Spam can’t be disabled","For the last few days the app sends an sms every time a ride ends, despite sms being disabled in the notifications setting of the app. Now I have to manually block every CaBi phone number",1
"11350024507",2024-06-06,2,"15.61.3","Meh","The app works fine in some ways. But getting help through it is next to impossible.",1
"11371051362",2024-06-11,4,"15.62.3","Transit view is gone","Transit info built into the app was a great way to navigate the city. It’s gone now, so I’m deducting a star. Otherwise, the app works great and I enjoy using it.",0
"11489909688",2024-07-13,5,"15.66.3","DC CABI","This is DC’s version of CitiBike in NYC. So easy to use and extremely cheap. 5/5",0
"11541634368",2024-07-27,1,"15.68.3","AWFUL CUSTOMER SUPPORT","I never leave reviews waste of time but my god for the amount of time I’ve wasted with customer support on this app it’s terrible and I hope no one has to relive this. Please note that myself my friends have had issues docking the bikes. And they just tell you to leave it there they have to wait until it “”ends” and someone else will steal the bike and use it. It’s a Teri le system. I’ve talk to three customer support reps about this issue and STILL HAVE NOT HAD THE ISSUE RESOLVED!! I am at a loss for words and my account was suspended for THEIR ERROR!!! And on top of that I was charged $25. This is the absolute worst service setup. Never had this issue back in SF. This app and bikes are TERRIBLE.",1
"11610451918",2024-08-14,2,"15.71.3","Jake","If you have a problem, as I did unlocking the bike, navigating customer service is a nightmare. Bike is fine, but if anything doesn’t work, don’t expect their help on the app.",1
"11684778158",2024-09-03,1,"15.73.3","Frequently unusable","There are too few spots in down town. Broken docking stations will report open spots and commuters waste time trying to drop off bikes in full spots. Unacceptable.",1
"11699252855",2024-09-07,1,"15.74.3","Super confusing pricing","I’ve spent ten minutes reading their pricing page. I still can’t tell you how much a bike ride to and from my work costs.",1
"11699985738",2024-09-07,5,"15.74.3","Good stuff.","Great app.",0
"11745186186",2024-09-20,1,"15.76.3","Worst bike share app ever.","Every bike was unavailable and it was extremely inefficient.",1
"11745193917",2024-09-20,1,"15.76.3","So bad in DC","If the bike is unavailable or has an issue tell me when I scan, don’t say it’s unlocking. Tried like 10 bikes, all seemed fine for each till it wouldn’t unlock, and I got a “there is an issue with this bike” text a minute after each one. Get it together.",1
"11760198340",2024-09-24,1,"15.77.3","App not letting me in","I downloaded the app and erased it and re downloaded it many times and it still won’t leave the loading screen",1
"11767634430",2024-09-26,1,"15.77.3","Cannot delete account or Visa card information","I can find no way to delete this account or my Visa card they keep on account… I called the support phone to try there and selected billing support and it then just hung up… I guess they now hold my Visa card information on file forever which I do not want !!!",1
"11778832968",2024-09-29,1,"15.77.3","Ending the ride is horrible","You can only end the ride in a special dock, so if you’re far from one and need to end the rind you’re screwed. The dock is hard to use too",1
"11966397547",2024-11-18,1,"2024.44.3","Not that great","Worst bike share app that I’ve used. Bikes are fine, but scanning the code doesn’t doesn’t actually link the bike you intend to ride to what you are paying for. That seems pretty fundamental. Customer service is horrible.",1
"11995247837",2024-11-26,3,"2024.44.31","Support is a headache","No matter what you do just try avoid having a Lyft account with Lyft cash before joining capital bike share. I have been going back and forth with support for the last 2 months trying to resolve my issue. Now my capital yearly membership is no longer active and support is very slow. Can someone please look into my ticket. Thanks",0
"12022134683",2024-12-03,1,"2024.46.3","Good concept, worst customer service","I used this service regularly. Let’s say things are good when you don’t encounter any issues, but when you do, then it’s a put off. I had to deal with bike/dock problems and by far this is one of the worst customer services. Never using it again.",1
"12124566070",2024-12-30,1,"2024.48.3","Don’t bother","Bikes are like a trike with 2 wheels. Only 3 gears: lowest, low, and slow. Can’t climb the slightest hill in slow and hafta peddle like a squirrel to go faster than a kids trike. E-bikes are no better. Try finding one with >5 miles charge.",1
"12453999122",2025-03-23,2,"2025.9.3","Capital","It’s good but when it did not let me ride and it said you cannot ride at this time it took them so long to fix it",1
"12644934272",2025-05-11,3,"2025.16.3","Where are the bikes.","There are 8 stations near my home. On average there will be two that have bikes. Maybe four bikes total, and maybe two of them will work. I love this app, and highly recommend it IF you are okay with the possibility if it not serving you when you need it. There used to be people regularly brining bikes from the overcrowded areas back up here. Now I rarely ever see them, and I have to walk far and stay locked in on this app to HOPEFULLY get a bike for my short ride to work. This used to be my main mode of transportation and it was the best, but now I always must have a backup mode of transportation because I never know if there will be a working bike. And if there is, it might be a 10 minute walk away because the three closer racks that are supposed to hold 15 bikes each might all be empty.",0
"12649913923",2025-05-12,1,"2025.17.3","Booooooo","Booooooooooooo",1
"12750756863",2025-06-08,1,"2025.20.3","Don’t buy day pass","If you’re only using it for one ride it’s not worth it, I thought it’d cover all rides for a day but still charges you more after the $8",1
"12785969032",2025-06-17,1,"2025.22.3","Honest review","The app is just awful, very often the bikes are not available (for unknown reasons). Usually I book a bike, and after unlocking it, the bike blocking again, making the bike unavailable for me, furthermore the app takes money in all such cases:) Therefore, I had to pay twice or someone else booked the bike and it was impossible to go. I have used many apps, but this one just drives me crazy. If you are in a hurry somewhere, then do not take it under any circumstances - with a probability of 80% it will let you down :(",1
"12812548564",2025-06-24,5,"2025.23.3","Easy to use and great prices","I live in DC and have used the app almost daily for more than a year without issue. The map makes it easy to find docks and parking. The bike system balancing could be better but that’s not really the devs fault.",0
"12890289503",2025-07-14,2,"2025.25.3","It keeps saying I can’t ride at this time","Does anyone know why it won’t allow you to ride?",1
"12895881178",2025-07-15,1,"2025.26.3","Now a bad company","Slow customer service and docks that don’t work are now the norm. And they are raising prices in August 2025? Add terrible management to the list",1
"12916216163",2025-07-20,1,"2025.26.3","Constantly steals your money","Constant problems, and no good way to get your money back when the bike is broken, not there, or unscannable. You will spend as much on stolen fees as you will your membership. Also feedback mechanism is terrible. So no one reports problems. This is a company that has no intention of getting better or proving good customer service.",1
"12935400489",2025-07-25,1,"2025.27.3","Station map never loads","I have been unable to load station locations and available bikes in both this app and Lyft for several month. I just have to hope there are docks or bikes. Canceling my annual membership over this.",1
"12936965463",2025-07-25,2,"2025.27.3","Ebike Pause feature","Why does the pause feature for ebikes seem to come and go on a whim? It’s actually pretty useful. And as others have pointed out, the fleet management is pretty bad, that includes the distribution of bikes and their maintenance. There seems to be many issue with system software bugs",1
"12948926278",2025-07-28,1,"2025.28.3","Absolutely awful scam of a company— DONT USE!!!!!!!","The company in and of itself is a scam. The app is just a continuation of that. Good luck finding anything that’s up to date and getting absolutely 0 help from the customer service chat representatives. Multiple bike racks had the incorrect amount of bikes, and trying to redock a bike is a pain in the butt. They will also double charge or add on extra fees. Highly suggest not adding Apple Pay if you HAVE to use this company, and definitely use a card with a bank that’s easy to work with for disputes as you will be charged. DONT USE THIS COMPANY!!!!!!!",1
"12958975940",2025-07-31,2,"2025.28.3","Often useless","Broken docks, broken bikes, full stations when needing to park, empty stations when needing a ride, I’m often surprised when it actually works out. I regret my subscription.",1
"12989151505",2025-08-07,1,"2025.29.3","Membership is a robbery","Membership is a robbery, it charges you too much Money, it’s better to buy a electric bicycle",1
"13028556899",2025-08-17,1,"2025.30.3","Really hard to get in use","Horrible",1
"13110436333",2025-09-07,1,"2025.33.3","donotgetthisapp","THIS APP IS AN TOTAL SCAM I BOUGHT THE DAY PASS AND IT STILL CHARGED ME. IT LITERALLY SAID 1 DOLLAR BUT IT CHARGED ME 20 I WANT MY MONEY BACK RN!!",1
"13148070514",2025-09-17,2,"2025.35.3","Reduce the prices","You’ve tripled the prices in the past year. It used to be $0.05 / min now it’s $0.15 / min and twice as much for e-bikes. Not cool",1
"13154341125",2025-09-18,2,"2025.35.3","App Works, Map Crowded by E-Bikes","The program is great, allowing you to move about DC freely. It has utility for commuting, especially if you have to get to a destination far from a stop. My biggest gripe is that the map is cluttered by E-Bikes such that you can’t see the status of bike corrals. The bubbles often block the number of parking spaces open, as well as the number of bikes, and if you want to inspect a stop’s offerings, you are just as likely to select an E-Bike as you are to do anything else. Allowing users to disable the view of E-Bikes would go a long way improving QOL.",1
"13175632904",2025-09-23,1,"2025.36.3","Weird Charges Overpriced","Ever since the price markup the app has been terrible. The prices have been raised for most things up to 300%. Also random charges that don’t show up in the app costing a lot. Overall has gotten terrible overpriced and i won’t be using again.",1
"13179987779",2025-09-24,1,"2025.36.3","Charged ?","They charge me for the reservation",1
"13282727843",2025-10-18,4,"2025.39.3","It works","App is good, with a few minor nits. As noted by other reviewers, they don’t balance the bike capacity in the system, like they did five years ago. Scarcity is more common now.",0
"13286002092",2025-10-19,1,"2025.39.3","Warning Lyft users","It’s owned by Lyft. After 3 kiosks wouldn’t take a physical card payment, I got this app and signed up for an account using a secondary email address. I provided my phone # as required during signup. It’s the same phone # I use for Lyft, which evidently means that the Lyft app can forcibly sign you out of your Lyft account on the Lyft app (which shouldn’t be allowed based on API permissions, btw — apps should be sandboxed). I am now locked out of my preexisting Lyft account, and can only log onto the CapBi account from the Lyft app, which requires you to log on with a phone #. Lyft and CapBi haven’t replied to chat messages or emails so now I’m locked out of the Lyft account I’ve had for years. I guess I am only able to use Uber (not Lyft) for car pickups now.",1
"13475894529",2025-12-04,1,"2025.46.3","Keeps getting worse","Bike availability, customer service, and the UX in the app are getting worse and worse every single year. Bikes are never available. The app is garbage: on a weekly basis now I have to re-download it because it refuses to connect to any bike. That’s the only way to fix it. I’ve been a member for nearly 3 years now—the price keeps going up, but the service rapidly deteriorates. Stay away",1
"13487529961",2025-12-07,3,"2025.46.3","What happened to Bike Angels?","I don’t see the Bike Angels tab anywhere anymore and I know I had a lot of points. Is the program gone?",0
"13522018454",2025-12-16,1,"2025.48.3","Horrible","The worst ride share",1
"13526128795",2025-12-17,1,"2025.48.3","Bad","Bikes are bad quality, terminals don’t work and app unresponsive!",1
"13601774813",2026-01-06,5,"2025.51.3","Parking is extortion","Charging people to park bikes when bike stations are full is absolutely insane — provide enough parking to meet demand or make parking free.",0
"13675835694",2026-01-25,1,"2026.1.3","Owned by lyft","They steal your money",1
"13922751667",2026-04-04,2,"2026.11.3","Totally useless for traveling to busy areas","If you want to go to a busy area all of the parking spots will be taken, use lime or something instead",1
